Order_ID,Order_Date,Region,State,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percentage,Final_Price,Profit
116901,27-10-2023,South,Kerala,Home Appliances,Microwave,3,1091.3,1245.93,10,1121.34,90.12
116902,09-10-2024,South,Tamil Nadu,Furniture,Chair,2,227.92,352.83,20,282.26,108.68
116903,28-03-2024,West,Maharashtra,Home Appliances,Microwave,1,4215.22,4933.02,20,3946.42,-268.8
116904,10-02-2024,East,Bihar,Furniture,Chair,5,3328.6,5265.82,10,4739.24,7053.2
116905,13-09-2024,East,Odisha,Furniture,Table,8,3671.54,5609.19,15,4767.81,8770.16
116906,06-11-2024,North,Punjab,Clothing,T-shirt,7,2989.86,3677.09,10,3309.38,2236.64
116907,21-06-2024,South,Kerala,Furniture,Sofa,8,4227.69,5393.45,5,5123.78,7168.72
116908,18-09-2024,East,Bihar,Furniture,Table,4,3564.53,4111.44,0,4111.44,2187.64
116909,09-10-2023,Central,Chhattisgarh,Furniture,Chair,8,4806.41,7509.63,20,6007.7,9610.32
116910,11-10-2023,Central,Chhattisgarh,Office Supplies,Pen,4,772.82,1001.75,20,801.4,114.32
116911,15-11-2024,West,Maharashtra,Clothing,T-shirt,6,1407.35,2084.07,30,1458.85,309
116912,12-08-2023,Central,Madhya Pradesh,Office Supplies,Notebook,6,1309.12,1602.23,10,1442.01,797.34
116913,24-07-2023,North,Delhi,Clothing,Jacket,8,844.82,1305.1,15,1109.34,2116.16
116914,15-08-2023,North,Haryana,Electronics,Laptop,3,911.9,1250.82,30,875.57,-108.99
116915,10-02-2024,Central,Madhya Pradesh,Furniture,Table,7,536.71,714.78,30,500.35,-254.52
116916,07-02-2023,North,Haryana,Office Supplies,Printer,6,2663.28,4083.05,15,3470.59,4843.86
116917,09-09-2023,Central,Madhya Pradesh,Office Supplies,Printer,7,2033.38,2636.45,15,2240.98,1453.2
116918,21-05-2023,Central,Chhattisgarh,Furniture,Sofa,4,4031.74,5187.4,30,3631.18,-1602.24
116919,01-09-2024,West,Rajasthan,Furniture,Sofa,1,330.99,490.24,15,416.7,85.71
116920,12-12-2024,West,Rajasthan,Clothing,Jacket,7,3816.66,5774.96,30,4042.47,1580.67
116921,22-02-2023,West,Maharashtra,Home Appliances,Microwave,2,2984.72,4426.25,0,4426.25,2883.06
116922,30-07-2023,North,Punjab,Home Appliances,Microwave,5,2388.11,3194.03,10,2874.63,2432.6
116923,31-05-2023,East,Bihar,Electronics,Mobile,8,4349.71,6483.15,0,6483.15,17067.52
116924,03-07-2023,East,West Bengal,Clothing,Jacket,4,2383.04,3803.1,20,3042.48,2637.76
116925,14-02-2023,West,Maharashtra,Furniture,Table,8,1417.22,1699.94,30,1189.96,-1818.08
116926,08-12-2024,Central,Madhya Pradesh,Home Appliances,Microwave,3,3773.1,4634.08,0,4634.08,2582.94
116927,15-02-2024,South,Karnataka,Clothing,Jeans,5,4904.95,6047.29,10,5442.56,2688.05
116928,17-04-2023,East,West Bengal,Electronics,Laptop,4,3082.72,4746.17,15,4034.24,3806.08
116929,02-08-2023,East,Bihar,Home Appliances,Fan,1,738.78,844.01,5,801.81,63.03
116930,01-08-2023,South,Tamil Nadu,Office Supplies,Pen,7,4359.81,5739.32,30,4017.52,-2396.03
116931,03-01-2024,Central,Chhattisgarh,Office Supplies,Printer,3,2057,2927.84,0,2927.84,2612.52
116932,17-12-2024,East,West Bengal,Clothing,Jeans,5,1011.87,1213.66,0,1213.66,1008.95
116933,26-07-2023,North,Delhi,Office Supplies,Printer,4,3545.87,4910.06,30,3437.04,-435.32
116934,16-08-2024,North,Haryana,Electronics,Laptop,2,1660.71,1938.61,5,1841.68,361.94
116935,22-10-2023,West,Maharashtra,Furniture,Sofa,4,3547.55,4031.81,30,2822.27,-2901.12
116936,25-05-2023,West,Rajasthan,Electronics,Laptop,5,899.95,1210.73,0,1210.73,1553.9
116937,11-06-2024,West,Maharashtra,Clothing,Jacket,2,716.23,1045.68,20,836.54,240.62
116938,22-03-2023,East,West Bengal,Home Appliances,Fan,7,4772.58,7434.88,0,7434.88,18636.1
116939,25-10-2023,Central,Madhya Pradesh,Electronics,Headphones,5,3883.99,6197.49,5,5887.62,10018.15
116940,03-09-2023,West,Rajasthan,Electronics,Mobile,8,4793.54,7020.13,30,4914.09,964.4
116941,10-03-2023,North,Haryana,Office Supplies,Notebook,2,1307,1445.46,10,1300.91,-12.18
116942,26-10-2023,Central,Madhya Pradesh,Home Appliances,Microwave,1,888.37,1001.82,20,801.46,-86.91
116943,23-02-2024,North,Delhi,Furniture,Chair,7,2323.38,2988.01,20,2390.41,469.21
116944,29-04-2023,South,Karnataka,Home Appliances,Mixer,7,3061.03,4541.54,5,4314.46,8774.01
116945,23-12-2023,South,Kerala,Clothing,T-shirt,5,1399.03,1788.96,10,1610.06,1055.15
116946,08-11-2024,Central,Chhattisgarh,Furniture,Chair,2,3836.19,4490.98,5,4266.43,860.48
116947,24-05-2024,West,Maharashtra,Office Supplies,Printer,8,310.93,442.86,15,376.43,524
116948,10-02-2024,West,Maharashtra,Electronics,Laptop,2,3841.84,5411.06,0,5411.06,3138.44
116949,10-10-2024,South,Tamil Nadu,Home Appliances,Fan,2,559.06,681.68,10,613.51,108.9
116950,28-05-2024,North,Delhi,Office Supplies,Printer,5,4765.55,6815.83,30,4771.08,27.65
116951,18-08-2023,East,Bihar,Furniture,Sofa,8,4359.55,6213.67,10,5592.3,9862
116952,10-01-2023,East,Bihar,Electronics,Mobile,4,1296.59,1674.1,5,1590.4,1175.24
116953,22-10-2024,South,Tamil Nadu,Home Appliances,Microwave,4,4968.15,7889.76,15,6706.3,6952.6
116954,06-11-2024,South,Karnataka,Clothing,Jeans,7,3236.2,4355.69,0,4355.69,7836.43
116955,28-08-2023,West,Rajasthan,Office Supplies,Notebook,1,3402.32,4342.49,30,3039.74,-362.58
116956,15-10-2023,West,Rajasthan,Office Supplies,Printer,7,3886.07,5055.43,20,4044.34,1107.89
116957,02-12-2024,Central,Madhya Pradesh,Clothing,T-shirt,3,2632.36,3845.5,20,3076.4,1332.12
116958,17-08-2024,West,Maharashtra,Clothing,Jacket,3,3392.06,5120.17,15,4352.14,2880.24
116959,03-01-2023,Central,Madhya Pradesh,Home Appliances,Microwave,6,3157.65,4098.37,5,3893.45,4414.8
116960,04-01-2023,North,Haryana,Clothing,Jeans,3,1137.17,1254.54,5,1191.81,163.92
116961,30-05-2023,East,West Bengal,Furniture,Table,1,2537.83,2798.96,5,2659.01,121.18
116962,02-10-2023,North,Haryana,Home Appliances,Fan,2,248.24,289.16,20,231.33,-33.82
116963,07-12-2024,West,Maharashtra,Furniture,Sofa,6,3942.97,4790.09,10,4311.08,2208.66
116964,12-04-2023,Central,Madhya Pradesh,Electronics,Laptop,5,2165.39,2389.08,20,1911.26,-1270.65
116965,07-08-2024,North,Haryana,Furniture,Sofa,7,1679.65,2242.99,0,2242.99,3943.38
116966,15-07-2023,North,Delhi,Clothing,Jacket,2,4275.92,5795.48,20,4636.38,720.92
116967,19-12-2023,Central,Madhya Pradesh,Furniture,Chair,8,901.24,1316.05,30,921.24,160
116968,23-06-2023,South,Kerala,Clothing,Jacket,6,2136.8,2671.8,5,2538.21,2408.46
116969,02-06-2024,North,Delhi,Home Appliances,Microwave,5,1603.32,2545.11,20,2036.09,2163.85
116970,03-12-2023,East,Bihar,Home Appliances,Mixer,2,4212.94,5570.52,15,4734.94,1044
116971,21-07-2023,South,Tamil Nadu,Clothing,Jacket,6,778.29,1047.76,30,733.43,-269.16
116972,23-09-2023,Central,Chhattisgarh,Clothing,Jeans,1,2113.1,3043.27,0,3043.27,930.17
116973,06-12-2024,West,Gujarat,Clothing,Jeans,7,1958.72,3042.43,0,3042.43,7585.97
116974,08-08-2023,South,Karnataka,Office Supplies,Pen,6,2849.35,3708.79,30,2596.15,-1519.2
116975,15-12-2023,West,Maharashtra,Home Appliances,Fan,6,3931.23,6180.19,15,5253.16,7931.58
116976,20-04-2024,North,Haryana,Furniture,Chair,6,1948.15,3011.18,15,2559.5,3668.1
116977,06-12-2024,North,Haryana,Clothing,T-shirt,2,2212.76,2572.42,0,2572.42,719.32
116978,17-12-2023,West,Maharashtra,Electronics,Laptop,2,1260.47,1416.6,0,1416.6,312.26
116979,20-04-2023,South,Karnataka,Home Appliances,Mixer,4,1253.98,1944.42,5,1847.2,2372.88
116980,17-11-2024,Central,Chhattisgarh,Office Supplies,Pen,8,4285.92,5101.28,30,3570.9,-5720.16
116981,24-04-2024,South,Karnataka,Furniture,Sofa,7,249.92,328.55,15,279.27,205.45
116982,25-07-2023,North,Delhi,Electronics,Laptop,2,3093.93,4174.95,0,4174.95,2162.04
116983,10-04-2023,East,Odisha,Electronics,Laptop,1,3900.34,5699.26,0,5699.26,1798.92
116984,19-02-2024,Central,Madhya Pradesh,Electronics,Laptop,8,4940.8,6750.2,5,6412.69,11775.12
116985,07-07-2024,South,Kerala,Clothing,Jeans,1,4234.54,5505.23,10,4954.71,720.17
116986,16-12-2024,East,West Bengal,Electronics,Laptop,5,2888.27,3797.93,15,3228.24,1699.85
116987,18-12-2024,West,Maharashtra,Office Supplies,Pen,5,936.55,1355.41,5,1287.64,1755.45
116988,21-12-2023,South,Karnataka,Clothing,T-shirt,4,3387.76,4207.86,0,4207.86,3280.4
116989,02-10-2023,North,Delhi,Electronics,Mobile,3,2412.6,3331.33,10,2998.2,1756.8
116990,28-04-2024,North,Delhi,Office Supplies,Notebook,1,577.71,750.74,30,525.52,-52.19
116991,14-07-2023,West,Maharashtra,Clothing,Jeans,4,3219.93,4346.77,5,4129.43,3638
116992,07-03-2024,South,Karnataka,Clothing,Jacket,6,2841.39,3747.2,15,3185.12,2062.38
116993,10-07-2023,Central,Chhattisgarh,Home Appliances,Microwave,7,1299.85,1900.49,5,1805.47,3539.34
116994,08-03-2023,South,Tamil Nadu,Electronics,Headphones,3,2687.62,3422.14,5,3251.03,1690.23
116995,15-11-2024,East,West Bengal,Clothing,Jeans,8,4587.61,5368.17,0,5368.17,6244.48
116996,08-11-2024,South,Kerala,Electronics,Mobile,7,4846.14,5669.78,15,4819.31,-187.81
116997,11-05-2024,West,Maharashtra,Furniture,Sofa,3,1389.73,2130.71,5,2024.17,1903.32
116998,27-12-2024,North,Punjab,Furniture,Chair,8,4262.39,4881.04,10,4392.94,1044.4
116999,17-02-2024,West,Gujarat,Office Supplies,Notebook,5,4966.56,6544.79,30,4581.35,-1926.05
117000,23-02-2023,East,West Bengal,Furniture,Table,5,2899.82,3791.08,10,3411.97,2560.75
117001,10-01-2024,South,Tamil Nadu,Home Appliances,Microwave,2,4246.27,5660.5,15,4811.42,1130.3
117002,27-09-2024,South,Karnataka,Office Supplies,Printer,6,720.19,1109.32,0,1109.32,2334.78
117003,23-01-2023,East,Odisha,Clothing,Jacket,3,3814.34,4905.19,15,4169.41,1065.21
117004,25-01-2023,Central,Chhattisgarh,Clothing,T-shirt,2,2491.16,3469.25,0,3469.25,1956.18
117005,02-03-2023,Central,Madhya Pradesh,Furniture,Table,8,372.34,565.86,15,480.98,869.12
117006,08-12-2023,North,Punjab,Electronics,Headphones,4,1032.14,1387.74,0,1387.74,1422.4
117007,20-10-2023,Central,Madhya Pradesh,Electronics,Headphones,1,4068.75,4787.99,30,3351.59,-717.16
117008,28-02-2024,West,Maharashtra,Electronics,Laptop,7,4322.82,6613.93,5,6283.23,13722.87
117009,21-05-2023,South,Karnataka,Clothing,T-shirt,6,4925.27,5668.45,10,5101.6,1057.98
117010,14-01-2024,North,Punjab,Furniture,Chair,6,1157.49,1275.82,30,893.07,-1586.52
117011,20-04-2023,Central,Chhattisgarh,Home Appliances,Mixer,4,365.44,571.43,0,571.43,823.96
117012,24-09-2024,South,Kerala,Home Appliances,Mixer,2,3712.44,5900.11,20,4720.09,2015.3
117013,17-05-2024,East,Odisha,Electronics,Headphones,5,1853.78,2737.93,15,2327.24,2367.3
117014,12-07-2024,South,Tamil Nadu,Office Supplies,Printer,4,4220.8,6149.71,15,5227.25,4025.8
117015,06-02-2023,East,Bihar,Electronics,Headphones,7,1870.34,2630.2,5,2498.69,4398.45
117016,05-04-2024,West,Rajasthan,Home Appliances,Fan,7,1772.92,2184.17,5,2074.96,2114.28
117017,26-08-2024,East,Bihar,Clothing,Jacket,8,513.63,709.59,20,567.67,432.32
117018,08-12-2024,East,West Bengal,Electronics,Mobile,8,1475.62,1819.34,20,1455.47,-161.2
117019,26-12-2023,East,Bihar,Furniture,Chair,2,4170.67,4709.44,15,4003.02,-335.3
117020,09-11-2023,East,Odisha,Office Supplies,Printer,2,1783.09,2000.16,15,1700.14,-165.9
117021,18-04-2023,Central,Madhya Pradesh,Home Appliances,Fan,1,4649.75,5845.12,20,4676.1,26.35
117022,26-09-2024,East,Bihar,Home Appliances,Microwave,4,2262.38,2786.7,30,1950.69,-1246.76
117023,03-10-2024,Central,Madhya Pradesh,Clothing,T-shirt,4,336.26,387.25,30,271.08,-260.72
117024,06-09-2024,East,Odisha,Home Appliances,Mixer,7,2590.37,3592.92,15,3053.98,3245.27
117025,14-02-2024,South,Tamil Nadu,Office Supplies,Notebook,7,3801.56,4857.06,0,4857.06,7388.5
117026,02-05-2023,Central,Chhattisgarh,Office Supplies,Pen,5,4314.16,6898.18,30,4828.73,2572.85
117027,23-07-2023,East,Odisha,Furniture,Sofa,3,1502.4,1860.94,30,1302.66,-599.22
117028,28-04-2023,East,Odisha,Furniture,Table,3,2334.17,2891.81,0,2891.81,1672.92
117029,17-05-2023,Central,Madhya Pradesh,Electronics,Laptop,2,460.73,535.13,20,428.1,-65.26
117030,03-06-2024,East,West Bengal,Electronics,Mobile,4,1760.71,2161.38,30,1512.97,-990.96
117031,06-11-2024,North,Punjab,Office Supplies,Printer,4,3015.06,3873.52,5,3679.84,2659.12
117032,14-09-2024,West,Gujarat,Furniture,Table,6,4220.33,5620.35,20,4496.28,1655.7
117033,13-04-2024,South,Karnataka,Clothing,Jeans,5,694.16,1077.92,10,970.13,1379.85
117034,18-12-2024,South,Tamil Nadu,Electronics,Headphones,8,4155.45,5470.54,0,5470.54,10520.72
117035,19-04-2024,South,Karnataka,Office Supplies,Notebook,3,4414.17,6547.03,10,5892.33,4434.48
117036,13-12-2023,North,Delhi,Furniture,Table,2,1809.45,2879.96,30,2015.97,413.04
117037,16-08-2023,South,Tamil Nadu,Home Appliances,Microwave,5,1203.72,1833.69,15,1558.64,1774.6
117038,13-03-2024,West,Gujarat,Home Appliances,Mixer,7,1671.4,2624.2,0,2624.2,6669.6
117039,27-10-2023,North,Haryana,Electronics,Headphones,4,968.3,1270.59,30,889.41,-315.56
117040,12-01-2023,South,Karnataka,Furniture,Chair,7,3709.61,4480.42,15,3808.36,691.25
117041,23-09-2024,South,Karnataka,Electronics,Mobile,3,1681.38,2505.86,30,1754.1,218.16
117042,14-02-2024,East,Bihar,Electronics,Mobile,4,1833.04,2904.86,15,2469.13,2544.36
117043,30-09-2024,Central,Madhya Pradesh,Office Supplies,Notebook,8,2104.08,3065.21,15,2605.43,4010.8
117044,17-06-2023,West,Rajasthan,Office Supplies,Printer,6,1635.64,2565.59,5,2437.31,4810.02
117045,27-01-2024,West,Rajasthan,Furniture,Sofa,4,4249.4,5449.34,15,4631.94,1530.16
117046,15-12-2024,Central,Chhattisgarh,Home Appliances,Mixer,6,4188.47,5014.57,15,4262.38,443.46
117047,17-08-2024,North,Haryana,Home Appliances,Fan,8,1734.05,1964.56,0,1964.56,1844.08
117048,12-04-2024,North,Punjab,Clothing,Jeans,3,1175.59,1411.35,30,987.95,-562.92
117049,19-01-2023,East,Bihar,Clothing,Jacket,5,3435.84,5392.28,5,5122.67,8434.15
117050,07-01-2024,East,West Bengal,Office Supplies,Notebook,1,223.07,340.44,30,238.31,15.24
117051,31-03-2023,East,Odisha,Office Supplies,Pen,7,2332.17,2647.83,20,2118.26,-1497.37
117052,10-07-2023,Central,Madhya Pradesh,Clothing,Jacket,2,4953.51,5558.42,0,5558.42,1209.82
117053,23-02-2024,West,Maharashtra,Electronics,Mobile,2,1295,1518.63,10,1366.77,143.54
117054,15-10-2024,North,Punjab,Clothing,Jeans,5,382.07,575.27,30,402.69,103.1
117055,24-11-2023,West,Maharashtra,Electronics,Laptop,7,4394.11,4971.41,15,4225.7,-1178.87
117056,04-03-2023,Central,Chhattisgarh,Furniture,Sofa,5,614.85,778.02,10,700.22,426.85
117057,15-12-2023,North,Delhi,Office Supplies,Pen,4,4076.03,6377.15,15,5420.58,5378.2
117058,17-01-2023,South,Kerala,Office Supplies,Notebook,7,2833.28,4449.66,20,3559.73,5085.15
117059,27-08-2024,Central,Chhattisgarh,Electronics,Headphones,8,3439.3,5492.53,5,5217.9,14228.8
117060,14-03-2023,West,Maharashtra,Home Appliances,Mixer,1,3355.19,4069.34,20,3255.47,-99.72
117061,17-03-2024,South,Tamil Nadu,Clothing,T-shirt,1,1853.35,2063.93,5,1960.73,107.38
117062,21-03-2024,East,West Bengal,Home Appliances,Microwave,4,344.19,453.74,20,362.99,75.2
117063,18-02-2023,North,Delhi,Clothing,Jacket,6,1019.21,1433.65,15,1218.6,1196.34
117064,21-09-2023,North,Haryana,Office Supplies,Notebook,7,2735.31,3306.16,10,2975.54,1681.61
117065,11-03-2023,West,Gujarat,Home Appliances,Microwave,6,2378.64,3088.09,15,2624.88,1477.44
117066,09-08-2023,East,Bihar,Electronics,Laptop,7,608.38,688.54,10,619.69,79.17
117067,19-06-2023,West,Gujarat,Furniture,Chair,2,1454.82,1641.28,0,1641.28,372.92
117068,27-04-2023,South,Tamil Nadu,Electronics,Headphones,3,2243.49,3102.22,10,2792,1645.53
117069,08-11-2023,West,Maharashtra,Electronics,Mobile,5,1579.85,2321.12,15,1972.95,1965.5
117070,16-09-2023,North,Punjab,Furniture,Chair,1,4077.55,5444.31,30,3811.02,-266.53
117071,11-08-2023,North,Haryana,Office Supplies,Notebook,7,2836.93,3212.53,5,3051.9,1504.79
117072,17-02-2023,North,Punjab,Clothing,Jeans,6,3182.22,3924.13,15,3335.51,919.74
117073,13-09-2023,Central,Madhya Pradesh,Clothing,Jeans,1,3662.4,4651.57,10,4186.41,524.01
117074,06-12-2024,Central,Chhattisgarh,Furniture,Sofa,1,1052.32,1188.81,30,832.17,-220.15
117075,24-10-2023,West,Maharashtra,Clothing,Jacket,2,3765.37,5866.78,10,5280.1,3029.46
117076,13-11-2023,East,West Bengal,Electronics,Headphones,1,4617.27,7267.07,30,5086.95,469.68
117077,11-01-2024,North,Delhi,Office Supplies,Notebook,6,3066.08,4097.1,20,3277.68,1269.6
117078,21-05-2024,North,Haryana,Furniture,Table,4,4742.57,7141.25,5,6784.19,8166.48
117079,18-06-2024,North,Punjab,Home Appliances,Microwave,4,3138.87,4618.23,15,3925.5,3146.52
117080,14-03-2023,South,Karnataka,Furniture,Table,8,3159.09,5036.97,20,4029.58,6963.92
117081,26-02-2024,South,Tamil Nadu,Electronics,Laptop,7,4227.91,5819.47,0,5819.47,11140.92
117082,18-04-2024,South,Kerala,Electronics,Headphones,5,1282.27,1679.75,5,1595.76,1567.45
117083,15-06-2024,Central,Madhya Pradesh,Clothing,T-shirt,5,644.64,992.73,30,694.91,251.35
117084,04-01-2023,South,Tamil Nadu,Office Supplies,Printer,1,3536.19,3938.79,30,2757.15,-779.04
117085,09-09-2023,South,Kerala,Clothing,Jeans,6,2618.51,3669.52,30,2568.66,-299.1
117086,30-09-2023,East,West Bengal,Home Appliances,Fan,5,3361.36,5014.25,15,4262.11,4503.75
117087,23-05-2024,South,Karnataka,Home Appliances,Microwave,5,3418.5,3890.16,0,3890.16,2358.3
117088,05-11-2023,South,Kerala,Home Appliances,Microwave,2,4425.76,5969.65,5,5671.17,2490.82
117089,22-06-2023,North,Punjab,Clothing,Jeans,3,4523.71,5823.56,10,5241.2,2152.47
117090,06-01-2023,Central,Chhattisgarh,Home Appliances,Mixer,1,347.97,465.73,0,465.73,117.76
117091,29-02-2024,North,Punjab,Electronics,Headphones,5,1171.39,1834.66,15,1559.46,1940.35
117092,16-07-2023,Central,Madhya Pradesh,Home Appliances,Fan,2,2277.43,3170.8,0,3170.8,1786.74
117093,21-12-2024,Central,Chhattisgarh,Furniture,Table,3,297.09,417.76,30,292.43,-13.98
117094,11-07-2023,East,West Bengal,Furniture,Sofa,3,381.37,510.44,5,484.92,310.65
117095,15-09-2023,South,Karnataka,Office Supplies,Pen,1,1673.61,2308.01,30,1615.61,-58
117096,17-09-2023,North,Punjab,Furniture,Chair,4,1125.92,1350.01,20,1080.01,-183.64
117097,27-06-2023,East,West Bengal,Furniture,Sofa,1,4363.12,4993.94,30,3495.76,-867.36
117098,01-03-2023,Central,Chhattisgarh,Office Supplies,Pen,1,3727.49,5895.38,15,5011.07,1283.58
117099,01-03-2023,Central,Madhya Pradesh,Furniture,Chair,3,2413.07,2893.94,5,2749.24,1008.51
117100,17-12-2023,North,Haryana,Furniture,Table,6,2401.17,3280.13,5,3116.12,4289.7
117101,30-07-2023,West,Maharashtra,Clothing,Jeans,6,1885.31,2174.98,30,1522.49,-2176.92
117102,18-04-2023,Central,Madhya Pradesh,Home Appliances,Fan,6,3585.99,5199.36,0,5199.36,9680.22
117103,23-10-2024,South,Karnataka,Clothing,Jeans,4,1149.39,1372.07,30,960.45,-755.76
117104,04-05-2024,South,Tamil Nadu,Clothing,Jeans,6,3868.11,4807.98,30,3365.59,-3015.12
117105,05-12-2024,North,Punjab,Home Appliances,Fan,4,1587.49,2504.17,0,2504.17,3666.72
117106,02-09-2024,Central,Madhya Pradesh,Home Appliances,Microwave,6,4757.4,7144.07,0,7144.07,14320.02
117107,25-02-2024,North,Punjab,Electronics,Headphones,7,627.27,750.58,5,713.05,600.46
117108,09-08-2024,West,Gujarat,Furniture,Sofa,6,1638.31,1959.22,30,1371.45,-1601.16
117109,27-04-2023,North,Haryana,Office Supplies,Pen,2,304.28,453.3,15,385.3,162.04
117110,22-11-2024,South,Tamil Nadu,Electronics,Mobile,7,1754.56,2280.71,5,2166.67,2884.77
117111,04-05-2023,North,Haryana,Electronics,Mobile,7,2602.77,3804.97,20,3043.98,3088.47
117112,14-06-2024,Central,Chhattisgarh,Electronics,Mobile,3,3698.69,4600.44,15,3910.37,635.04
117113,07-12-2024,Central,Madhya Pradesh,Office Supplies,Pen,5,2786.86,4170.76,30,2919.53,663.35
117114,10-06-2024,East,Bihar,Electronics,Laptop,8,910.58,1144.13,10,1029.72,953.12
117115,29-05-2024,South,Karnataka,Clothing,Jacket,6,1304.6,1521.98,20,1217.58,-522.12
117116,01-10-2023,Central,Madhya Pradesh,Furniture,Sofa,5,1697.66,2590.19,30,1813.13,577.35
117117,04-06-2024,West,Gujarat,Electronics,Mobile,7,3393.97,4736.94,20,3789.55,2769.06
117118,29-11-2024,North,Punjab,Electronics,Mobile,3,4965.45,7840.28,10,7056.25,6272.4
117119,09-04-2023,Central,Madhya Pradesh,Electronics,Laptop,6,4206.47,5859.44,0,5859.44,9917.82
117120,26-05-2023,South,Karnataka,Furniture,Sofa,2,2479.75,3009.42,30,2106.59,-746.32
117121,10-01-2023,West,Gujarat,Home Appliances,Fan,8,3129.03,4456.73,0,4456.73,10621.6
117122,27-10-2024,West,Gujarat,Home Appliances,Mixer,8,4789.37,6064.91,15,5155.17,2926.4
117123,05-07-2024,West,Rajasthan,Electronics,Headphones,4,4344.35,5458.77,0,5458.77,4457.68
117124,08-12-2024,South,Tamil Nadu,Clothing,Jeans,4,2169.89,2858.64,10,2572.78,1611.56
117125,17-07-2023,Central,Chhattisgarh,Clothing,T-shirt,7,4281.97,5168.24,20,4134.59,-1031.66
117126,20-11-2023,South,Tamil Nadu,Furniture,Table,8,4574.72,6068.39,0,6068.39,11949.36
117127,03-03-2023,East,Odisha,Office Supplies,Printer,6,4292.09,6807.36,15,5786.26,8965.02
117128,07-02-2024,North,Delhi,Electronics,Laptop,4,3346.23,4551.33,20,3641.06,1179.32
117129,07-11-2023,West,Rajasthan,Clothing,Jeans,3,2629.09,4063.72,5,3860.53,3694.32
117130,03-08-2024,East,Bihar,Electronics,Mobile,1,2993.1,3782.61,0,3782.61,789.51
117131,30-03-2023,South,Kerala,Electronics,Headphones,8,3025.22,3488.82,0,3488.82,3708.8
117132,09-03-2023,West,Maharashtra,Home Appliances,Microwave,7,3172.7,4588.68,10,4129.81,6699.77
117133,27-01-2024,West,Maharashtra,Electronics,Headphones,4,4539.92,5153.18,15,4380.2,-638.88
117134,26-06-2024,North,Delhi,Electronics,Laptop,7,1116.86,1545.76,0,1545.76,3002.3
117135,15-05-2024,Central,Madhya Pradesh,Office Supplies,Pen,4,2042.9,2719.18,0,2719.18,2705.12
117136,06-05-2024,North,Haryana,Home Appliances,Fan,3,579.93,916.94,5,871.09,873.48
117137,05-02-2023,East,West Bengal,Home Appliances,Microwave,2,1039.85,1295.38,20,1036.3,-7.1
117138,11-03-2023,North,Punjab,Electronics,Mobile,1,1022.33,1492.29,0,1492.29,469.96
117139,14-04-2023,North,Punjab,Furniture,Table,2,849.37,991.86,0,991.86,284.98
117140,12-10-2024,East,Odisha,Furniture,Sofa,8,4868.1,5541.67,10,4987.5,955.2
117141,01-06-2024,West,Maharashtra,Home Appliances,Fan,7,1564.3,2470.81,10,2223.73,4616.01
117142,06-01-2023,East,Odisha,Office Supplies,Notebook,1,3524.62,4064.38,0,4064.38,539.76
117143,05-03-2023,East,Odisha,Office Supplies,Notebook,2,1556.21,2240.38,20,1792.3,472.18
117144,30-10-2023,North,Delhi,Home Appliances,Mixer,6,2334.38,3202.56,20,2562.05,1366.02
117145,17-04-2024,North,Delhi,Electronics,Mobile,6,3247.18,4745.24,15,4033.45,4717.62
117146,22-05-2023,South,Karnataka,Clothing,Jacket,1,4015.51,6298.84,5,5983.9,1968.39
117147,13-01-2024,North,Punjab,Home Appliances,Microwave,3,3518.12,4697.85,20,3758.28,720.48
117148,05-09-2024,South,Karnataka,Clothing,T-shirt,6,3347.17,4083.61,20,3266.89,-481.68
117149,26-06-2024,North,Haryana,Clothing,Jeans,4,3290.18,5077.6,15,4315.96,4103.12
117150,30-05-2024,North,Punjab,Home Appliances,Mixer,1,1577.19,2052.18,5,1949.57,372.38
117151,12-12-2023,Central,Madhya Pradesh,Home Appliances,Microwave,5,355.12,464.46,15,394.79,198.35
117152,07-10-2023,West,Gujarat,Clothing,T-shirt,4,1018.75,1600.9,10,1440.81,1688.24
117153,18-10-2024,Central,Madhya Pradesh,Home Appliances,Fan,7,388.36,514.33,15,437.18,341.74
117154,01-07-2024,North,Haryana,Office Supplies,Notebook,7,767.32,971.36,0,971.36,1428.28
117155,16-10-2023,West,Rajasthan,Home Appliances,Fan,7,4805.62,5977.14,20,4781.71,-167.37
117156,03-04-2024,North,Haryana,Clothing,Jacket,7,4002.58,5295.1,0,5295.1,9047.64
117157,12-03-2024,North,Delhi,Furniture,Sofa,1,1689.07,2573.72,5,2445.03,755.96
117158,10-10-2024,West,Maharashtra,Furniture,Chair,8,3269.05,4417.66,0,4417.66,9188.88
117159,16-01-2024,East,West Bengal,Office Supplies,Printer,7,542.92,701.17,15,595.99,371.49
117160,28-11-2023,East,West Bengal,Clothing,Jacket,6,251.68,398.34,15,338.59,521.46
117161,24-09-2024,Central,Chhattisgarh,Electronics,Mobile,7,4494.66,6443.35,20,5154.68,4620.14
117162,12-07-2024,North,Punjab,Furniture,Sofa,6,686.25,859.69,30,601.78,-506.82
117163,19-09-2023,West,Maharashtra,Electronics,Mobile,6,4478.54,5108.48,10,4597.63,714.54
117164,01-01-2023,North,Delhi,Home Appliances,Fan,5,3623.44,3992.78,5,3793.14,848.5
117165,24-05-2023,South,Kerala,Clothing,Jeans,7,1212.07,1828.48,10,1645.63,3034.92
